1352330572.665472,13.100000,5.450838,1,0
1352330572.665523,13.100000,5.450838,1,0
1352330572.665575,13.100000,5.450838,1,0
1352330572.664294,13.300000,5.301746,1,0
1352330572.664346,13.300000,5.301746,1,0
1352330572.664448,13.300000,5.301746,1,0
1352330572.665114,13.300000,5.428788,1,0
1352330572.665165,13.300000,5.428788,1,0
1352330572.665216,13.300000,5.428788,1,0
1352330572.665114,13.400001,5.826246,1,0
1352330572.665165,13.400001,5.826246,1,0
1352330572.665216,13.400001,5.826246,1,0
1352330572.664243,13.500000,5.129436,1,0
1352330572.665011,13.500000,5.178845,1,0
1352330572.665062,13.500000,5.187610,1,0
1352330572.665114,13.500000,5.187610,1,0
1352330572.665165,13.500000,5.187610,1,0
1352330572.667213,13.500000,5.133475,1,0
1352330572.667264,13.500000,5.133475,1,0
1352330572.671206,13.500000,5.494887,1,0
1352330572.671258,13.500000,5.494887,1,0
1352330572.671309,13.500000,5.494887,1,0
1352330572.666445,13.600000,5.055665,1,0
1352330572.666496,13.600000,5.055665,1,0
1352330572.666547,13.600000,5.055665,1,0
1352330572.666599,13.600000,5.339165,1,0
1352330572.666650,13.600000,5.339165,1,0
1352330572.667162,13.600000,5.288791,1,0
1352330572.671155,13.600000,5.080941,1,0
1352330572.671206,13.600000,5.080941,1,0
1352330572.666342,13.700000,5.424596,1,0
1352330572.671206,13.700000,5.444919,1,0
1352330572.671258,13.700000,5.444919,1,0
1352330572.665575,13.800000,5.163222,1,0
1352330572.663987,13.900001,5.583214,1,0
1352330572.665421,13.900001,6.003586,1,0
1352330572.665472,13.900001,6.003586,1,0
1352330572.665523,13.900001,6.003586,1,0
1352330572.667315,13.900001,5.331062,1,0
1352330572.671206,14.000000,5.041668,1,0
1352330572.671155,14.100000,5.538072,1,0
1352330572.666240,14.200000,5.192843,1,0
1352330572.671155,14.200000,5.356592,1,0
1352330572.671206,14.200000,5.356592,1,0
1352330572.666138,14.300000,5.286987,1,0
1352330572.666189,14.300000,5.286987,1,0
1352330572.666240,14.300000,5.286987,1,0
1352330572.666291,14.300000,6.186616,1,0
1352330572.666342,14.300000,6.186616,1,0
1352330572.664960,14.400001,5.205239,1,0
1352330572.665011,14.400001,5.205239,1,0
1352330572.666189,14.400001,5.531061,1,0
1352330572.671104,14.400001,5.322374,1,0
1352330572.664858,14.500000,5.576457,1,0
1352330572.664960,14.500000,5.272634,1,0
1352330572.665011,14.500000,5.272634,1,0
1352330572.666035,14.500000,5.384993,1,0
1352330572.665933,14.600000,5.313152,1,0
1352330572.665984,14.600000,5.645807,1,0
1352330572.666035,14.600000,5.645807,1,0
1352330572.666086,14.600000,5.313152,1,0
1352330572.664807,14.700000,5.779885,1,0
1352330572.665370,14.700000,5.053481,1,0
1352330572.665421,14.700000,5.053481,1,0
1352330572.665779,14.800000,5.493286,1,0
1352330572.665831,14.800000,5.468213,1,0
1352330572.665882,14.800000,5.468213,1,0
1352330572.665933,14.800000,5.493286,1,0
1352330572.665984,14.800000,5.468213,1,0
1352330572.665575,15.000000,6.563803,1,0
1352330572.665677,15.000000,5.057317,1,0
1352330572.665728,15.000000,5.057317,1,0
1352330572.665779,15.000000,5.172495,1,0
1352330572.665831,15.000000,5.057317,1,0
1352330572.665882,15.000000,5.057317,1,0
1352330572.664551,15.100000,5.615323,1,0
1352330572.664602,15.100000,5.615323,1,0
1352330572.665370,15.100000,5.336422,1,0
1352330572.665421,15.100000,5.808870,1,0
1352330572.665472,15.100000,5.336422,1,0
1352330572.666189,15.200000,5.009482,1,0
1352330572.666240,15.200000,5.009482,1,0
1352330569.809485,15.300000,5.063464,-1,0
1352330569.809536,15.300000,5.063464,-1,0
1352330572.665165,15.300000,5.717673,1,0
1352330572.662759,15.500000,5.356922,1,0
1352330572.662810,15.500000,5.356922,1,0
1352330572.665216,15.500000,5.289299,1,0
1352330572.665267,15.500000,5.289299,1,0
1352330572.665318,15.500000,5.289299,1,0
1352330572.665370,15.500000,5.321866,1,0
1352330572.664807,15.600000,5.271999,1,0
1352330572.665267,15.600000,5.347523,1,0
1352330572.664807,16.000000,5.176356,1,0
1352330572.665216,16.200001,5.013394,1,0
1352330572.665318,16.200001,5.013394,1,0
1352330572.665370,16.200001,5.013394,1,0
1352330572.663219,16.300001,5.285539,1,0
1352330572.665165,16.300001,5.927275,1,0
1352330572.665216,16.300001,5.040627,1,0
1352330572.665267,16.300001,5.040627,1,0
1352330572.665318,16.300001,5.454394,1,0
1352330572.665370,16.300001,5.040627,1,0
1352330572.664141,16.500000,5.133882,1,0
1352330572.664192,16.500000,5.133882,1,0
1352330572.664960,16.600000,5.687392,1,0
1352330572.665011,16.600000,5.687392,1,0
1352330572.665062,16.600000,5.687392,1,0
1352330572.663578,17.000000,5.584357,1,0
1352330572.663731,17.000000,5.176356,1,0
1352330572.664755,17.000000,5.189261,1,0
1352330572.664807,17.000000,5.222260,1,0
1352330572.664858,17.000000,5.222260,1,0
1352330572.664909,17.000000,5.189261,1,0
1352330572.665421,17.000000,5.375238,1,0
1352330572.663680,17.100000,6.056323,1,0
1352330572.665523,17.100000,5.846569,1,0
1352330572.665370,17.300001,5.057698,1,0
1352330572.660864,17.500000,5.422132,1,0
1352330572.660915,17.500000,5.422132,1,0
1352330572.654362,17.600000,5.603892,1,0
1352330572.654413,17.600000,5.603892,1,0
1352330572.654464,17.600000,5.603892,1,0
1352330572.664704,17.600000,5.080560,1,0
1352330572.664755,17.600000,5.080560,1,0
1352330572.664909,17.600000,5.203131,1,0
1352330572.664653,17.700001,5.055233,1,0
1352330572.664704,17.700001,5.055233,1,0
1352330572.664653,17.800001,5.636967,1,0
1352330572.664704,17.800001,6.114141,1,0
1352330572.664755,17.800001,6.114141,1,0
1352330572.662554,18.000000,5.087343,1,0
1352330572.662605,18.000000,5.087343,1,0
1352330572.662656,18.000000,5.087343,1,0
1352330572.664499,18.100000,6.338934,1,0
1352330572.664551,18.100000,6.338934,1,0
1352330572.664602,18.100000,6.338934,1,0
1352330572.664653,18.100000,5.978056,1,0
1352330572.664704,18.100000,5.978056,1,0
1352330572.662451,18.200001,6.007447,1,0
1352330572.662503,18.200001,6.007447,1,0
1352330572.662554,18.200001,6.007447,1,0
1352330572.663168,18.200001,5.000312,1,0
1352330572.663219,18.200001,5.000312,1,0
1352330572.663270,18.200001,5.000312,1,0
1352330572.663322,18.200001,5.000312,1,0
1352330572.660250,18.300001,5.460719,1,0
1352330572.660301,18.300001,5.460719,1,0
1352330572.660147,18.400000,5.559894,1,0
1352330572.660198,18.400000,5.559894,1,0
1352330572.660045,18.500000,5.420481,1,0
1352330572.660096,18.500000,5.420481,1,0
1352330572.659994,18.600000,6.044130,1,0
1352330572.660045,18.600000,6.044130,1,0
1352330572.660096,18.600000,6.044130,1,0
1352330572.664448,18.600000,5.210549,1,0
1352330572.664499,18.600000,5.398939,1,0
1352330572.664551,18.600000,5.210549,1,0
1352330572.664602,18.600000,5.210549,1,0
1352330572.659891,18.700001,5.075302,1,0
1352330572.665370,18.700001,5.031685,1,0
1352330572.665421,18.700001,5.031685,1,0
1352330572.662195,18.800001,5.413952,1,0
1352330572.662246,18.800001,5.413952,1,0
1352330572.662298,18.800001,5.413952,1,0
1352330572.662349,18.800001,5.413952,1,0
1352330572.664397,19.000000,5.779250,1,0
1352330572.664448,19.000000,5.779250,1,0
1352330572.664499,19.000000,5.779250,1,0
1352330572.664551,19.000000,5.779250,1,0
1352330572.664141,19.100000,5.423529,1,0
1352330572.664192,19.100000,5.423529,1,0
1352330572.662144,19.200001,5.010829,1,0
1352330572.662195,19.200001,5.010829,1,0
1352330572.664038,19.300001,5.297758,1,0
1352330572.664090,19.300001,5.297758,1,0
1352330572.664141,19.300001,5.297758,1,0
1352330572.664551,19.300001,5.699789,1,0
1352330572.664602,19.300001,5.699789,1,0
1352330572.664653,19.300001,6.933598,1,0
1352330572.664704,19.300001,6.933598,1,0
1352330572.664755,19.300001,6.933598,1,0
1352330572.663219,19.400000,5.265978,1,0
1352330572.663270,19.400000,5.265978,1,0
1352330572.663322,19.400000,5.265978,1,0
1352330572.664448,19.400000,5.588066,1,0
1352330572.664499,19.400000,5.588066,1,0
1352330572.664807,19.400000,5.047155,1,0
1352330572.660198,19.500000,5.181589,1,0
1352330572.662093,19.500000,5.107056,1,0
1352330572.662144,19.500000,5.107056,1,0
1352330572.663936,19.500000,5.026756,1,0
1352330572.663987,19.500000,5.026756,1,0
1352330572.664038,19.500000,5.026756,1,0
1352330572.664090,19.500000,5.026756,1,0
1352330572.664397,19.500000,5.557023,1,0
1352330572.664448,19.500000,5.557023,1,0
1352330572.664499,19.500000,5.557023,1,0
1352330572.664551,19.500000,5.557023,1,0
1352330572.664602,19.500000,5.094431,1,0
1352330572.664755,19.500000,5.094431,1,0
1352330572.663987,19.600000,5.009635,1,0
1352330572.664346,19.600000,5.756591,1,0
1352330572.664397,19.600000,5.756591,1,0
1352330572.664448,19.600000,5.756591,1,0
1352330572.664499,19.600000,5.230973,1,0
1352330572.664551,19.600000,5.018653,1,0
1352330572.664346,19.700001,6.219818,1,0
1352330572.664397,19.700001,6.219818,1,0
1352330572.664294,19.800001,6.012680,1,0
1352330572.664346,19.800001,6.012680,1,0
1352330572.664397,19.800001,6.012680,1,0
1352330572.664755,19.800001,5.660567,1,0
1352330572.663987,19.900000,5.129208,1,0
1352330572.664090,19.900000,6.414127,1,0
1352330572.664141,19.900000,6.414127,1,0
1352330572.664192,19.900000,6.520414,1,0
1352330572.664243,19.900000,6.414127,1,0
1352330572.664294,19.900000,6.414127,1,0
1352330572.664346,19.900000,6.330779,1,0
1352330572.664141,20.000000,5.705479,1,0
1352330572.664192,20.000000,5.705479,1,0
1352330572.664243,20.000000,5.404020,1,0
1352330572.664294,20.000000,5.404020,1,0
1352330572.670439,20.000000,5.436840,1,0
1352330572.670490,20.000000,5.436840,1,0
1352330572.670541,20.000000,5.436840,1,0
1352330572.663987,20.100000,5.497046,1,0
1352330572.664038,20.100000,5.497046,1,0
1352330572.664090,20.100000,5.939646,1,0
1352330572.664141,20.100000,5.980672,1,0
1352330572.664192,20.100000,5.939646,1,0
1352330572.664243,20.100000,5.939646,1,0
1352330572.665831,20.200001,5.347523,1,0
1352330572.665882,20.200001,5.347523,1,0
1352330572.667981,20.300001,5.554127,1,0
1352330572.663731,20.400000,5.617330,1,0
1352330572.663834,20.400000,5.617330,1,0
1352330572.664038,20.500000,6.074131,1,0
1352330572.664090,20.500000,6.074131,1,0
1352330572.664141,20.500000,6.074131,1,0
1352330572.667776,20.500000,5.125981,1,0
1352330572.667827,20.500000,5.125981,1,0
1352330572.667878,20.500000,5.125981,1,0
1352330572.660966,20.600000,5.085031,1,0
1352330572.663680,20.600000,5.249466,1,0
1352330572.663731,20.600000,5.249466,1,0
1352330572.663783,20.600000,5.249466,1,0
1352330572.663987,20.600000,5.081170,1,0
1352330572.664038,20.600000,5.081170,1,0
1352330572.664090,20.600000,5.081170,1,0
1352330572.663885,20.700001,5.096996,1,0
1352330572.663936,20.700001,5.096996,1,0
1352330572.663987,20.700001,5.096996,1,0
1352330572.664038,20.900000,5.139648,1,0
1352330572.664090,20.900000,5.139648,1,0
1352330572.664141,20.900000,5.421573,1,0
1352330572.664192,20.900000,5.139648,1,0
1352330572.667827,20.900000,6.941955,1,0
1352330572.667878,20.900000,6.941955,1,0
1352330572.664038,21.000000,5.274336,1,0
1352330572.662503,21.100000,5.652158,1,0
1352330572.662963,21.100000,5.176280,1,0
1352330572.663014,21.100000,5.176280,1,0
1352330572.663066,21.100000,5.176280,1,0
1352330572.663936,21.100000,6.790755,1,0
1352330572.663987,21.100000,6.790755,1,0
1352330572.664807,21.200001,5.067021,1,0
1352330572.664858,21.200001,5.067021,1,0
1352330572.664909,21.200001,5.067021,1,0
1352330571.174733,21.300001,5.100045,-1,0
1352330572.658867,21.300001,5.501365,1,0
1352330572.658919,21.300001,5.501365,1,0
1352330572.658970,21.300001,5.501365,1,0
1352330572.663014,21.300001,6.044714,1,0
1352330572.658765,21.400000,5.414028,1,0
1352330572.658816,21.400000,5.414028,1,0
1352330572.658867,21.400000,5.414028,1,0
1352330572.663936,21.400000,5.088867,1,0
1352330572.663987,21.400000,5.453988,1,0
1352330572.664038,21.400000,5.088867,1,0
1352330572.664090,21.400000,5.088867,1,0
1352330572.663885,21.500000,5.016544,1,0
1352330572.663936,21.500000,5.016544,1,0
1352330572.663987,21.500000,5.016544,1,0
1352330572.661837,21.600000,5.197974,1,0
1352330572.661888,21.600000,5.197974,1,0
1352330572.662605,21.600000,5.599472,1,0
1352330572.662656,21.600000,5.599472,1,0
1352330572.658611,21.700001,5.149073,1,0
1352330572.658663,21.700001,5.149073,1,0
1352330572.663783,21.700001,5.519198,1,0
1352330572.663885,21.800001,5.751561,1,0
1352330572.663936,21.800001,5.751561,1,0
1352330572.665831,21.900000,5.714320,1,0
1352330572.665882,21.900000,5.714320,1,0
1352330572.658458,22.100000,5.236130,1,0
1352330572.658509,22.100000,5.236130,1,0
1352330572.658560,22.100000,5.236130,1,0
1352330572.663987,22.100000,5.878679,1,0
1352330572.661581,22.200001,5.258129,1,0
1352330572.661632,22.200001,5.258129,1,0
1352330572.661990,22.200001,5.163553,1,0
1352330572.664858,22.200001,5.384053,1,0
1352330572.664909,22.200001,5.384053,1,0
1352330572.661581,22.300001,5.725243,1,0
1352330572.661632,22.300001,5.725243,1,0
1352330572.662144,22.300001,5.311730,1,0
1352330572.663731,22.300001,5.652412,1,0
1352330572.663783,22.300001,6.044409,1,0
1352330572.663834,22.300001,5.652412,1,0
1352330572.664807,22.300001,5.326032,1,0
1352330572.661581,22.400000,6.193831,1,0
1352330572.661632,22.400000,6.193831,1,0
1352330572.663527,22.400000,5.197720,1,0
1352330572.663578,22.400000,5.197720,1,0
1352330572.663629,22.400000,5.197720,1,0
1352330572.663680,22.400000,6.223273,1,0
1352330572.663731,22.400000,6.223273,1,0
1352330572.663783,22.400000,6.343735,1,0
1352330572.663987,22.500000,5.304287,1,0
1352330572.664038,22.500000,5.304287,1,0
1352330572.664090,22.500000,5.304287,1,0
1352330572.661376,22.700001,5.041643,1,0
1352330572.661530,22.700001,5.041643,1,0
1352330572.661069,22.800001,5.707435,1,0
1352330572.661120,22.800001,5.707435,1,0
1352330572.661171,22.800001,5.707435,1,0
1352330572.662963,22.900000,5.758953,1,0
1352330572.663014,22.900000,5.758953,1,0
1352330572.663066,22.900000,5.758953,1,0
1352330572.663834,22.900000,5.121383,1,0
1352330572.663885,22.900000,5.121383,1,0
1352330572.663885,23.300001,5.023048,1,0
1352330572.663936,23.300001,5.023048,1,0
1352330572.663987,23.300001,5.023048,1,0
1352330572.660711,23.500000,5.137692,1,0
1352330572.660762,23.500000,5.137692,1,0
1352330572.660813,23.500000,5.137692,1,0
1352330572.660813,23.600000,5.647001,1,0
1352330572.664294,23.600000,5.823122,1,0
1352330572.664755,23.600000,5.262270,1,0
1352330572.660198,23.700001,5.097022,1,0
1352330572.660608,23.700001,5.309164,1,0
1352330572.660711,23.700001,5.343560,1,0
1352330572.660762,23.700001,5.343560,1,0
1352330572.664755,23.700001,5.911423,1,0
1352330572.664807,23.700001,5.911423,1,0
1352330572.664858,23.700001,5.911423,1,0
1352330572.664704,23.800001,6.602340,1,0
1352330572.664755,23.800001,6.602340,1,0
1352330572.664807,23.800001,6.602340,1,0
1352330572.660557,23.900000,5.950773,1,0
1352330572.663322,23.900000,5.033183,1,0
1352330572.663373,23.900000,5.304210,1,0
1352330572.663424,23.900000,5.304210,1,0
1352330572.663475,23.900000,5.304210,1,0
1352330572.660506,24.000000,5.317496,1,0
1352330572.661939,24.000000,5.199676,1,0
1352330572.662042,24.000000,5.199676,1,0
1352330572.662093,24.000000,5.199676,1,0
1352330572.660506,24.100000,6.253554,1,0
1352330572.662349,24.100000,5.082313,1,0
1352330572.663270,24.100000,5.251143,1,0
1352330572.663322,24.100000,5.251143,1,0
1352330572.663731,24.100000,5.162308,1,0
1352330572.663783,24.100000,5.162308,1,0
1352330572.663834,24.100000,5.162308,1,0
1352330572.663885,24.100000,5.162308,1,0
1352330572.663322,24.200001,5.388244,1,0
1352330572.663373,24.200001,5.388244,1,0
1352330572.663783,24.200001,5.058028,1,0
1352330572.663936,24.200001,5.158599,1,0
1352330572.663987,24.200001,5.763551,1,0
1352330571.787955,24.300001,5.006713,-1,0
1352330572.661325,24.300001,6.044866,1,0
1352330572.663322,24.300001,5.296513,1,0
1352330572.663936,24.300001,5.225714,1,0
1352330572.661479,24.400000,5.908629,1,0
1352330572.663117,24.400000,5.541375,1,0
1352330572.663219,24.400000,5.541375,1,0
1352330572.663270,24.400000,5.541375,1,0
1352330572.663783,24.400000,6.003205,1,0
1352330572.663014,24.600000,5.280103,1,0
1352330572.663066,24.600000,5.280103,1,0
1352330572.662912,24.700001,5.909416,1,0
1352330572.662963,24.700001,5.909416,1,0
1352330572.663014,24.700001,5.909416,1,0
1352330572.662861,24.800001,5.539749,1,0
1352330572.662912,24.800001,5.539749,1,0
1352330572.662810,24.900000,5.090290,1,0
1352330572.662963,24.900000,5.171275,1,0
1352330572.663885,24.900000,5.220964,1,0
1352330572.664038,24.900000,5.220964,1,0
1352330572.661069,25.000000,6.166649,1,0
1352330572.660813,25.100000,5.021549,1,0
1352330572.660864,25.100000,5.021549,1,0
1352330572.660915,25.100000,5.021549,1,0
1352330572.660966,25.100000,5.021549,1,0
1352330572.661018,25.100000,5.832318,1,0
1352330572.663527,25.200001,5.038899,1,0
1352330572.663578,25.200001,5.604502,1,0
1352330572.663629,25.200001,5.604502,1,0
1352330572.660352,25.300001,5.346608,1,0
1352330572.663527,25.300001,5.046114,1,0
1352330572.654106,25.500000,5.737665,1,0
1352330572.654157,25.500000,5.737665,1,0
1352330572.660096,25.500000,5.091636,1,0
1352330572.660147,25.500000,5.091636,1,0
1352330572.663219,25.700001,5.752425,1,0
1352330572.663270,25.700001,5.752425,1,0
1352330572.663322,25.700001,5.752425,1,0
1352330572.660352,25.900000,5.069815,1,0
1352330572.660403,25.900000,5.069815,1,0
1352330572.660455,25.900000,5.069815,1,0
1352330572.663168,25.900000,5.617584,1,0
1352330572.663219,25.900000,5.617584,1,0
1352330572.659891,26.000000,5.266893,1,0
1352330572.663731,26.000000,5.240245,1,0
1352330572.663014,26.100000,5.096488,1,0
1352330572.663066,26.100000,5.096488,1,0
1352330572.663117,26.100000,5.096488,1,0
1352330572.662400,26.200001,5.633588,1,0
1352330572.663424,26.200001,5.624189,1,0
1352330572.663475,26.200001,5.624189,1,0
1352330572.653440,26.300001,5.080941,1,0
1352330572.653491,26.300001,5.080941,1,0
1352330572.659738,26.300001,5.021396,1,0
1352330572.659789,26.300001,5.021396,1,0
1352330572.660250,26.300001,5.569496,1,0
1352330572.660301,26.300001,5.569496,1,0
1352330572.660352,26.300001,5.569496,1,0
1352330572.662707,26.400000,5.132916,1,0
1352330572.662759,26.400000,5.132916,1,0
1352330572.653235,26.600000,5.228433,1,0
1352330572.653286,26.600000,5.228433,1,0
1352330572.660045,26.600000,5.076928,1,0
1352330572.660198,26.600000,5.757175,1,0
1352330572.660250,26.600000,5.757175,1,0
1352330569.473715,26.700001,5.097301,-1,0
1352330572.659840,26.700001,5.550723,1,0
1352330572.659942,26.700001,5.290823,1,0
1352330572.659994,26.700001,5.290823,1,0
1352330572.659482,26.800001,6.138096,1,0
1352330572.652979,26.900000,5.156541,1,0
1352330572.661888,26.900000,5.100096,1,0
1352330572.661939,26.900000,5.100096,1,0
1352330572.661990,26.900000,5.100096,1,0
1352330572.656871,27.000000,5.005875,1,0
1352330572.660198,27.000000,5.548335,1,0
1352330572.660250,27.000000,5.548335,1,0
1352330572.660301,27.000000,6.183517,1,0
1352330572.660352,27.000000,6.183517,1,0
1352330572.660147,27.100000,5.555296,1,0
1352330572.660198,27.100000,5.621471,1,0
1352330572.660250,27.100000,5.621471,1,0
1352330572.660301,27.100000,5.621471,1,0
1352330572.660096,27.200001,5.603003,1,0
1352330572.660147,27.200001,5.603003,1,0
1352330572.663219,27.200001,5.567565,1,0
1352330572.663270,27.200001,5.567565,1,0
1352330572.659994,27.300001,5.257672,1,0
1352330572.660045,27.300001,6.318586,1,0
1352330572.660096,27.300001,6.318586,1,0
1352330572.660147,27.300001,5.348361,1,0
1352330572.660198,27.300001,5.348361,1,0
1352330572.529536,27.400000,5.263311,-1,0
1352330572.659891,27.400000,6.016618,1,0
1352330572.659942,27.400000,6.016618,1,0
1352330572.659994,27.400000,6.016618,1,0
1352330572.660045,27.400000,5.533347,1,0
1352330572.659942,27.500000,6.521964,1,0
1352330572.659994,27.500000,6.521964,1,0
1352330572.663066,27.500000,5.334745,1,0
1352330572.663117,27.500000,5.334745,1,0
1352330572.659431,27.600000,5.363349,1,0
1352330572.659482,27.600000,5.363349,1,0
1352330572.659533,27.600000,5.363349,1,0
1352330572.659584,27.600000,5.242074,1,0
1352330572.659738,27.600000,5.242074,1,0
1352330572.659789,27.600000,5.646442,1,0
1352330572.659840,27.600000,5.646442,1,0
1352330572.659891,27.600000,5.646442,1,0
1352330572.659379,27.700001,5.094329,1,0
1352330572.659431,27.700001,5.094329,1,0
1352330572.659482,27.700001,5.094329,1,0
1352330572.655334,27.800001,5.210752,1,0
1352330572.659482,27.800001,5.751993,1,0
1352330572.659072,27.900000,5.034860,1,0
