105425, 0.320000, 4184.414062
116355, 0.320000, 4069.414062
81431, 0.330000, 4325.546875
119503, 0.330000, 4149.546875
123220, 0.330000, 4280.546875
12618, 0.340000, 4014.421875
20683, 0.340000, 4254.421875
40143, 0.340000, 4058.421875
65799, 0.340000, 4035.421875
69720, 0.340000, 4156.421875
71072, 0.340000, 4257.421875
100090, 0.340000, 4220.421875
108289, 0.340000, 4007.421875
5308, 0.350000, 4023.945312
26883, 0.350000, 4243.945312
30980, 0.350000, 4005.945312
33105, 0.350000, 4470.945312
64519, 0.350000, 4215.945312
73420, 0.350000, 4143.945312
12705, 0.360000, 4306.015625
17633, 0.360000, 4000.015625
54045, 0.360000, 4084.015625
66804, 0.360000, 4048.015625
112556, 0.360000, 4138.015625
8970, 0.370000, 4006.164062
47002, 0.370000, 4332.164062
71716, 0.370000, 4212.164062
103697, 0.370000, 4016.164062
109008, 0.370000, 4186.164062
130281, 0.370000, 4068.164062
1833, 0.380000, 4137.750000
18387, 0.380000, 4076.750000
30510, 0.380000, 4031.750000
54191, 0.380000, 4325.750000
56417, 0.380000, 4075.750000
59726, 0.380000, 4093.750000
108853, 0.380000, 4183.750000
125840, 0.380000, 4087.750000
135847, 0.380000, 4399.750000
4735, 0.390000, 4018.398438
19198, 0.390000, 4344.398438
19207, 0.390000, 4294.398438
36710, 0.390000, 4504.398438
51850, 0.390000, 4081.398438
53564, 0.390000, 4436.398438
130159, 0.390000, 4080.398438
5790, 0.400000, 4366.781250
20472, 0.400000, 4065.781250
51849, 0.400000, 4720.781250
70243, 0.400000, 4181.781250
71712, 0.400000, 4484.781250
86908, 0.400000, 4898.781250
95327, 0.400000, 4605.781250
112353, 0.400000, 4250.781250
121371, 0.400000, 4201.781250
77011, 0.410000, 4003.734375
99695, 0.410000, 4667.734375
114537, 0.410000, 4180.734375
13533, 0.420000, 5018.140625
23370, 0.420000, 4061.140625
63725, 0.420000, 4358.140625
121370, 0.420000, 4233.140625
122577, 0.420000, 4013.140625
9564, 0.430000, 4020.218750
43567, 0.430000, 4016.218750
52388, 0.430000, 4088.218750
61679, 0.430000, 4261.218750
67104, 0.430000, 4211.218750
107022, 0.430000, 4304.218750
16869, 0.440000, 4806.195312
40410, 0.440000, 4046.195312
48364, 0.440000, 4053.195312
54106, 0.440000, 4134.195312
104415, 0.440000, 4062.195312
10511, 0.450000, 4209.062500
17440, 0.450000, 4172.062500
17857, 0.450000, 4003.062500
21929, 0.450000, 4139.062500
25274, 0.450000, 4204.062500
35594, 0.450000, 4717.062500
53784, 0.450000, 4182.062500
127100, 0.450000, 4036.062500
35593, 0.460000, 4445.625000
51900, 0.460000, 4105.625000
66797, 0.460000, 4191.625000
131833, 0.460000, 4059.625000
7931, 0.470000, 4184.312500
35593, 0.470000, 4507.312500
38612, 0.470000, 4020.312500
75707, 0.470000, 4027.312500
101763, 0.470000, 4580.312500
104714, 0.470000, 4062.312500
135936, 0.470000, 4079.312500
12743, 0.480000, 4521.492188
19826, 0.480000, 4145.492188
35591, 0.480000, 4389.492188
43089, 0.480000, 4239.492188
58404, 0.480000, 4074.492188
60580, 0.480000, 4014.492188
66839, 0.480000, 4578.492188
76284, 0.480000, 4338.492188
84816, 0.480000, 4174.492188
101399, 0.480000, 4268.492188
114966, 0.480000, 4426.492188
128603, 0.480000, 4042.492188
18019, 0.490000, 4041.273438
18790, 0.490000, 4304.273438
73047, 0.490000, 4060.273438
118761, 0.490000, 4288.273438
129124, 0.490000, 4040.273438
17129, 0.500000, 4010.179688
24830, 0.500000, 4064.179688
101760, 0.500000, 4233.179688
6866, 0.510000, 4254.703125
13900, 0.510000, 4163.703125
25626, 0.510000, 4277.703125
59572, 0.510000, 4058.703125
61207, 0.510000, 4127.703125
82563, 0.510000, 4051.703125
89027, 0.510000, 4885.703125
16889, 0.520000, 4392.718750
30608, 0.520000, 4006.718750
78100, 0.520000, 4008.718750
85739, 0.520000, 4399.718750
109804, 0.520000, 4091.718750
118414, 0.520000, 4098.718750
13899, 0.530000, 4090.617188
16826, 0.530000, 4908.617188
18867, 0.530000, 4010.617188
25513, 0.530000, 4120.617188
61631, 0.530000, 4144.617188
84932, 0.530000, 4278.617188
92735, 0.530000, 4485.617188
101727, 0.530000, 4119.617188
42248, 0.540000, 4062.750000
48695, 0.540000, 4143.750000
76103, 0.540000, 4152.750000
87237, 0.540000, 4013.750000
296, 0.550000, 4090.882812
20998, 0.550000, 4311.882812
32983, 0.550000, 4357.882812
36018, 0.550000, 4481.882812
75899, 0.550000, 4160.882812
76253, 0.550000, 4118.882812
92965, 0.550000, 4099.882812
112079, 0.550000, 4111.882812
114286, 0.550000, 4090.882812
136475, 0.550000, 4029.882812
5109, 0.560000, 4191.773438
23554, 0.560000, 4155.773438
71525, 0.560000, 4245.773438
92150, 0.560000, 4094.773438
95064, 0.560000, 4144.773438
97751, 0.560000, 4285.773438
97959, 0.560000, 4254.773438
6331, 0.570000, 4039.093750
79502, 0.570000, 4362.093750
120019, 0.570000, 4055.093750
9383, 0.580000, 4086.523438
58949, 0.580000, 4053.523438
67081, 0.580000, 4023.523438
24235, 0.590000, 4126.929688
58129, 0.590000, 4171.929688
68055, 0.590000, 4424.929688
1680, 0.600000, 4076.968750
15730, 0.600000, 4067.968750
38772, 0.600000, 4217.968750
126172, 0.600000, 4040.968750
19925, 0.610000, 4260.812500
21725, 0.610000, 4071.812500
15727, 0.620000, 4377.179688
85163, 0.620000, 4118.179688
115345, 0.620000, 4177.179688
15798, 0.630000, 4047.273438
56244, 0.630000, 4345.273438
97321, 0.630000, 4303.273438
135409, 0.630000, 4512.273438
3052, 0.640000, 4064.804688
62883, 0.640000, 4034.804688
64518, 0.640000, 4027.804688
72152, 0.640000, 4219.804688
92407, 0.640000, 4067.804688
114856, 0.640000, 4251.804688
136254, 0.640000, 4586.804688
9052, 0.650000, 4334.828125
47709, 0.650000, 4191.828125
72039, 0.650000, 4321.828125
106813, 0.650000, 4008.828125
113995, 0.650000, 4059.828125
24450, 0.660000, 4346.171875
33957, 0.660000, 4035.171875
49688, 0.660000, 4131.171875
73887, 0.660000, 4258.171875
74683, 0.660000, 4622.171875
12684, 0.670000, 4244.257812
15685, 0.670000, 4065.257812
33805, 0.670000, 4082.257812
57436, 0.670000, 4884.257812
64820, 0.670000, 4371.257812
66400, 0.670000, 4223.257812
75941, 0.670000, 4358.257812
112536, 0.670000, 4275.257812
119794, 0.670000, 4180.257812
121569, 0.670000, 4212.257812
130471, 0.670000, 4090.257812
42117, 0.680000, 4001.578125
57435, 0.680000, 5843.578125
89757, 0.680000, 4199.578125
101752, 0.680000, 4864.578125
114222, 0.680000, 4025.578125
12495, 0.690000, 4091.585938
56744, 0.690000, 4286.585938
18118, 0.700000, 4452.406250
34726, 0.700000, 4011.406250
121600, 0.700000, 4176.406250
129160, 0.700000, 4091.406250
7358, 0.710000, 4263.210938
24761, 0.710000, 4119.210938
58443, 0.710000, 4053.210938
58688, 0.710000, 4217.210938
62125, 0.710000, 4115.210938
96716, 0.710000, 4071.210938
22668, 0.720000, 4094.476562
25809, 0.720000, 4263.476562
125784, 0.720000, 4311.476562
129374, 0.720000, 4155.476562
29397, 0.730000, 4591.117188
30354, 0.730000, 4009.117188
58854, 0.730000, 4018.117188
101747, 0.730000, 4105.117188
131662, 0.730000, 4099.117188
6815, 0.740000, 4369.375000
18195, 0.740000, 4159.375000
36573, 0.740000, 4005.375000
61586, 0.740000, 4404.375000
84920, 0.740000, 4829.375000
85943, 0.740000, 4143.375000
100055, 0.740000, 4076.375000
100211, 0.740000, 4190.375000
101229, 0.740000, 4357.375000
101355, 0.740000, 4046.375000
48130, 0.750000, 4331.460938
82786, 0.750000, 4179.460938
114716, 0.750000, 4302.460938
1153, 0.760000, 4629.476562
12958, 0.760000, 4415.476562
16927, 0.760000, 4074.476562
36759, 0.760000, 4015.476562
80996, 0.760000, 4696.476562
102419, 0.760000, 4006.476562
6040, 0.770000, 4210.117188
9781, 0.770000, 4594.117188
11286, 0.770000, 4039.117188
25223, 0.770000, 4121.117188
76369, 0.770000, 4006.117188
115640, 0.770000, 4580.117188
6039, 0.780000, 4475.187500
102302, 0.780000, 4065.187500
65546, 0.790000, 4144.031250
71494, 0.790000, 4084.031250
98967, 0.790000, 4510.031250
108659, 0.790000, 4453.031250
109677, 0.790000, 4070.031250
19403, 0.800000, 4103.570312
81648, 0.800000, 4046.570312
85734, 0.800000, 4569.570312
105060, 0.800000, 4048.570312
124187, 0.800000, 4169.570312
128454, 0.800000, 4360.570312
6849, 0.810000, 4012.250000
27441, 0.810000, 4040.250000
41107, 0.810000, 4452.250000
46889, 0.810000, 4311.250000
47446, 0.810000, 4197.250000
51880, 0.810000, 4085.250000
102539, 0.810000, 4012.250000
115279, 0.810000, 4050.250000
2536, 0.820000, 4074.984375
14357, 0.820000, 4005.984375
49030, 0.820000, 4108.984375
50065, 0.820000, 4159.984375
51037, 0.820000, 4206.984375
57293, 0.820000, 4762.984375
57417, 0.820000, 4364.984375
62306, 0.820000, 4289.984375
72748, 0.820000, 4538.984375
110626, 0.820000, 4261.984375
5753, 0.830000, 4254.148438
24008, 0.830000, 4179.148438
27102, 0.830000, 4213.148438
35337, 0.830000, 4023.148438
82013, 0.840000, 4622.046875
86290, 0.840000, 4079.046875
127437, 0.840000, 4002.046875
133154, 0.840000, 4258.046875
39935, 0.850000, 4361.023438
73196, 0.850000, 4010.023438
82012, 0.850000, 4484.023438
107344, 0.850000, 4462.023438
114245, 0.850000, 4128.023438
114857, 0.850000, 4222.023438
122514, 0.850000, 4071.023438
78820, 0.860000, 4406.296875
84364, 0.860000, 5027.296875
98786, 0.860000, 4073.296875
111344, 0.860000, 4175.296875
5962, 0.870000, 4524.984375
26085, 0.870000, 4323.984375
49436, 0.870000, 4067.984375
64915, 0.870000, 4451.984375
72968, 0.870000, 4328.984375
91386, 0.870000, 4549.984375
100474, 0.870000, 4292.984375
126618, 0.870000, 4359.984375
32140, 0.880000, 4175.945312
111341, 0.880000, 4202.945312
113380, 0.880000, 4450.945312
125176, 0.880000, 4183.945312
127022, 0.880000, 4694.945312
242, 0.890000, 4071.210938
4843, 0.890000, 4082.210938
8478, 0.890000, 4051.210938
49434, 0.890000, 4818.210938
58675, 0.890000, 4057.210938
101294, 0.890000, 4028.210938
2881, 0.900000, 4167.789062
10258, 0.900000, 4428.789062
19178, 0.900000, 4478.789062
24620, 0.900000, 4179.789062
38044, 0.900000, 4924.789062
91386, 0.900000, 4020.789062
125932, 0.900000, 4248.789062
83611, 0.910000, 4311.460938
93672, 0.910000, 4291.460938
127035, 0.910000, 4084.460938
30410, 0.920000, 4198.375000
95633, 0.920000, 4367.375000
117878, 0.920000, 4383.375000
122602, 0.920000, 4230.375000
131188, 0.920000, 4006.375000
132654, 0.920000, 4144.375000
19262, 0.930000, 4574.953125
35574, 0.930000, 4091.953125
85593, 0.930000, 4030.953125
98774, 0.930000, 4327.953125
130308, 0.930000, 4430.953125
134035, 0.930000, 4167.953125
30243, 0.940000, 4050.976562
31242, 0.940000, 4083.976562
33288, 0.940000, 4194.976562
101948, 0.940000, 4145.976562
